VidName,ImgName,Lati,Longi,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,Score
GRMN0192,GRMN019223.jpg,37.3978,-121.9605,60,318,2320,16579,33290,41382,32836,24727,13833,5233,2777,1166,372,84,23,0,1
GRMN0193,GRMN019301.jpg,37.4037,-121.9645,552,1498,8385,42952,35268,34915,28620,16153,4193,1906,500,58,0,0,0,0,0
GRMN0193,GRMN019302.jpg,37.4037,-121.9645,410,925,6161,43692,43537,35311,29588,13058,1500,525,231,60,2,0,0,0,0
GRMN0193,GRMN019303.jpg,37.4037,-121.9645,3093,4563,39019,86618,22498,6160,4212,2794,2152,2112,1155,450,146,26,2,0,0
GRMN0193,GRMN019304.jpg,37.4037,-121.9645,1662,3897,7333,49205,76167,21013,4229,2215,2036,1416,2008,1683,879,405,236,616,0
GRMN0193,GRMN019305.jpg,37.4037,-121.9645,1047,2770,7679,8256,61160,67733,19142,2509,1205,697,882,740,534,327,199,120,0
GRMN0193,GRMN019306.jpg,37.4037,-121.9645,1238,2731,16422,9648,21068,79399,32123,2276,1501,1090,2072,1524,1589,1161,547,611,0
GRMN0193,GRMN019307.jpg,37.4037,-121.9645,1888,21147,65856,24790,15853,15729,14554,4447,2093,1354,1256,1411,1604,1159,779,1080,0
GRMN0193,GRMN019308.jpg,37.4037,-121.9645,1114,11212,40049,11757,19703,46261,26861,4816,2532,1964,1777,2254,2276,1007,695,722,0
GRMN0193,GRMN019309.jpg,37.4037,-121.9645,974,5696,16201,4951,19286,86315,17408,3981,2886,2451,5739,3100,2079,2205,1358,370,0
GRMN0193,GRMN019310.jpg,37.4037,-121.9645,1447,4349,7791,4126,47392,74126,17910,4311,2788,1569,4575,2171,1423,736,200,86,0
GRMN0193,GRMN019311.jpg,37.4037,-121.9645,956,2831,8303,4291,44823,81068,12203,3912,2797,1596,2005,2681,3480,1703,1467,884,0
GRMN0193,GRMN019312.jpg,37.4037,-121.9645,847,14091,26059,30291,62669,17432,7220,3613,2504,1182,1914,2660,2217,1348,612,341,0
GRMN0193,GRMN019313.jpg,37.4037,-121.9645,1402,9909,41633,23395,58878,15137,5148,2781,2021,2183,1838,4486,3285,1330,772,802,0
GRMN0193,GRMN019314.jpg,37.4037,-121.9645,742,1680,96459,14791,6874,20994,7609,2939,6655,3411,3342,2356,4539,1324,905,380,0
GRMN0193,GRMN019315.jpg,37.4037,-121.9645,279,813,1911,3017,40349,86462,24980,4547,2393,1283,1217,2039,2432,1521,1017,740,0
GRMN0193,GRMN019316.jpg,37.4037,-121.9645,387,832,2418,5244,36476,78472,17889,4737,2837,1963,3547,3393,6793,4690,4334,988,0
GRMN0193,GRMN019317.jpg,37.4037,-121.9645,409,751,1417,2039,17874,60953,66771,7860,2257,1192,4069,2966,3112,1740,1096,494,0
GRMN0193,GRMN019318.jpg,37.4037,-121.9645,932,3232,6140,5216,45979,75641,22528,6473,2716,1571,903,1045,1355,807,388,74,0
GRMN0193,GRMN019319.jpg,37.4037,-121.9645,809,3768,9126,6129,42448,70479,23106,7079,2844,1976,1391,1289,1939,1306,903,408,0
GRMN0193,GRMN019320.jpg,37.4037,-121.9645,794,4709,26409,16120,17672,72215,20228,4544,2315,1881,1276,1044,2620,1530,1112,531,0
GRMN0193,GRMN019321.jpg,37.4037,-121.9645,434,2408,71921,22561,8050,18695,29536,9781,2371,1000,821,943,2633,1847,1338,661,0
GRMN0193,GRMN019322.jpg,37.4037,-121.9645,380,852,1740,1743,5684,73651,71339,5202,1932,1238,1063,2702,4028,1593,1339,514,0
GRMN0193,GRMN019323.jpg,37.4037,-121.9645,934,10432,28809,5345,21155,66243,23824,5109,2927,3129,1768,1952,1655,863,474,381,0
GRMN0194,GRMN019401.jpg,37.408,-121.9644,1567,8584,60224,3286,8757,34515,39255,4234,3879,2900,1951,1774,1474,1141,714,745,1
GRMN0194,GRMN019402.jpg,37.408,-121.9644,10,92,517,1467,18130,79934,44688,4251,3004,2166,3052,5352,5008,3395,2418,1516,1
GRMN0194,GRMN019403.jpg,37.408,-121.9644,163,666,2844,5735,53366,76112,13987,3430,3029,1883,3909,4371,2527,1499,891,588,1
GRMN0194,GRMN019404.jpg,37.408,-121.9644,1133,2624,6698,7036,59158,69738,11704,3581,2910,1830,1997,2205,1204,1558,866,758,1
GRMN0194,GRMN019405.jpg,37.408,-121.9644,755,2995,45580,20641,16469,41371,28416,5067,2821,2011,1563,1925,2018,1448,1170,750,1
GRMN0194,GRMN019406.jpg,37.408,-121.9644,406,1512,3516,5457,3819,49514,85293,10702,4974,2741,1621,1148,831,858,892,1716,1
GRMN0194,GRMN019407.jpg,37.408,-121.9644,656,1840,18425,12157,8642,25109,78233,12735,5002,2836,2207,1013,1632,1546,1206,1761,1
GRMN0194,GRMN019408.jpg,37.408,-121.9644,654,103719,38910,12054,5727,3160,2136,1373,1260,1054,735,535,1153,751,530,1249,1
GRMN0194,GRMN019409.jpg,37.408,-121.9644,10,119,908,3358,10560,17553,12058,74101,29448,7495,4700,4275,2214,1476,1810,4915,1
GRMN0194,GRMN019410.jpg,37.408,-121.9644,65,316,1292,26117,23968,20438,47005,22185,7735,6588,4784,3069,2322,5033,2051,2032,1
GRMN0194,GRMN019411.jpg,37.408,-121.9644,0,2,95,288,1253,37970,72182,14770,7705,3564,6307,12308,12108,3657,1678,1113,1
GRMN0194,GRMN019412.jpg,37.408,-121.9644,1114,5049,23964,3867,29904,51231,38406,8829,4733,2201,1058,745,1166,1086,970,677,1
GRMN0194,GRMN019413.jpg,37.408,-121.9644,97,467,1415,2235,4315,12648,25565,29651,40469,30529,8154,6275,5160,5056,1766,1198,1
GRMN0194,GRMN019414.jpg,37.408,-121.9644,44,256,1187,4144,3911,3924,9339,45844,56350,29819,7476,4776,4063,2203,986,678,1
GRMN0194,GRMN019415.jpg,37.408,-121.9644,155,598,15209,24705,25051,17940,20071,27637,22656,9429,4792,2345,1614,1311,768,719,1
GRMN0194,GRMN019416.jpg,37.408,-121.9644,28,242,809,1363,2123,3215,13532,53573,54775,22554,12564,3035,2687,2203,1321,976,1
GRMN0194,GRMN019417.jpg,37.408,-121.9644,167,432,1455,6793,14625,29887,48777,42461,11879,6069,3893,2656,2073,1972,1033,828,1
GRMN0194,GRMN019418.jpg,37.408,-121.9644,699,1296,4366,13260,26118,33805,30805,34961,12670,5441,2621,2247,3230,1659,1077,745,1
GRMN0194,GRMN019419.jpg,37.408,-121.9644,396,1654,25352,52235,29258,15160,12455,18864,6870,2892,2116,1955,2119,1677,992,1005,1
GRMN0194,GRMN019420.jpg,37.408,-121.9644,159,445,26160,35781,28091,25875,23392,14606,9007,2858,1931,1262,1257,1421,1263,1492,1
GRMN0194,GRMN019421.jpg,37.408,-121.9644,39,111,298,1158,1589,3912,34448,89307,12929,5342,5315,4966,5320,4284,2735,3247,1
GRMN0194,GRMN019422.jpg,37.408,-121.9644,44,353,2399,14578,25102,35762,48810,29203,8986,3808,1889,1425,1287,779,356,219,1
GRMN0194,GRMN019423.jpg,37.408,-121.9644,313,1424,17867,16453,7716,52521,49878,10658,6618,4692,2067,1470,1383,916,524,500,1
GRMN0195,GRMN019501.jpg,37.4094,-121.9604,1,43,514,1487,11961,14112,44637,50837,21615,5258,3812,6796,8029,3348,1803,747,0
GRMN0195,GRMN019502.jpg,37.4094,-121.9604,347,701,2860,8345,22291,63513,49979,4972,1773,1752,1933,3565,6590,2630,2299,1450,0
GRMN0195,GRMN019503.jpg,37.4094,-121.9604,1915,5554,30600,11276,50660,24467,3650,4299,7712,27131,3925,2146,1253,331,61,20,0
GRMN0195,GRMN019504.jpg,37.4094,-121.9604,1842,4946,21308,17005,50620,48334,9986,3450,2556,2449,3399,2800,1856,1675,1045,1729,0
GRMN0195,GRMN019505.jpg,37.4094,-121.9604,347,793,4827,5295,16869,59325,58326,6326,3365,1864,1471,1303,1372,4131,3560,5826,0
GRMN0195,GRMN019506.jpg,37.4094,-121.9604,402,1072,9049,12876,33337,62260,31485,3166,2089,1636,1858,1580,2603,7013,2160,2414,0
GRMN0195,GRMN019507.jpg,37.4094,-121.9604,374,1116,3498,5317,40075,80639,22843,2805,1760,2213,1690,1116,1789,1780,3860,4125,0
GRMN0195,GRMN019508.jpg,37.4094,-121.9604,170,906,4047,4334,24366,80948,40460,3361,2078,1411,1277,1165,1432,1843,3004,4198,0
GRMN0195,GRMN019509.jpg,37.4094,-121.9604,73,419,2070,3835,27166,77145,46545,2992,1555,1217,967,900,1358,2170,2034,4554,0
GRMN0195,GRMN019510.jpg,37.4094,-121.9604,1,28,328,4559,36266,58597,58408,3445,963,947,555,529,556,1911,1933,5974,0
GRMN0195,GRMN019511.jpg,37.4094,-121.9604,20,110,732,3379,30741,83040,40122,2497,1704,1545,1129,941,1101,1488,2418,4033,0
GRMN0195,GRMN019512.jpg,37.4094,-121.9604,1,64,734,3063,27263,84113,41929,2515,1778,1793,1141,1077,1346,1434,2743,4006,0
GRMN0195,GRMN019513.jpg,37.4094,-121.9604,40,300,1040,3824,29286,79599,43850,2132,1376,1112,1092,787,1120,1380,2927,5135,0
GRMN0195,GRMN019514.jpg,37.4094,-121.9604,943,1200,3440,5517,30369,85460,30043,2927,2514,1926,1146,873,784,973,2055,4830,0
GRMN0195,GRMN019515.jpg,37.4094,-121.9604,109,324,1519,3654,28545,84927,38122,2654,1737,1733,1263,1046,1199,1522,2487,4159,0
GRMN0195,GRMN019516.jpg,37.4094,-121.9604,0,59,958,4210,29484,83171,39836,2274,1640,1600,1270,968,1306,1577,2921,3726,0
GRMN0195,GRMN019517.jpg,37.4094,-121.9604,10,98,662,3148,27564,84244,41544,2603,1649,1854,1199,1049,1261,1467,2436,4212,0
GRMN0195,GRMN019518.jpg,37.4094,-121.9604,6,260,1067,2550,16557,91252,39046,3040,2245,2161,1749,1416,1642,3243,4878,3888,0
GRMN0195,GRMN019519.jpg,37.4094,-121.9604,53,419,1019,4262,38332,83289,30180,3223,2289,1834,1584,1655,2286,1484,1622,1469,0
GRMN0195,GRMN019520.jpg,37.4094,-121.9604,52,177,10281,6232,40496,62312,37554,4565,2132,1677,1660,1683,1216,853,1128,2982,0
GRMN0195,GRMN019521.jpg,37.4094,-121.9604,120,296,871,1861,44865,74892,26983,7170,2977,2618,2168,2113,2235,1738,1419,2674,0
GRMN0195,GRMN019522.jpg,37.4094,-121.9604,249,800,3375,21391,51619,46991,19939,3686,3767,2978,3045,4995,5420,2441,1294,3010,0
GRMN0195,GRMN019523.jpg,37.4094,-121.9604,0,0,5,77,328,1143,3791,4569,6076,23774,63759,32887,32052,3559,2239,741,0
GRMN0196,GRMN019601.jpg,37.4105,-121.9547,0,12,63,297,521,2256,4247,3261,3084,2267,37352,92029,23982,3461,1774,394,1
GRMN0196,GRMN019602.jpg,37.4105,-121.9547,48,172,349,694,1068,1784,5213,5723,3553,15359,75229,55803,4877,3080,1573,475,1
GRMN0196,GRMN019603.jpg,37.4105,-121.9547,1174,1289,2395,1777,1993,3202,19219,53585,51444,24807,6264,2147,2611,1712,884,497,1
GRMN0196,GRMN019604.jpg,37.4105,-121.9547,339,743,1024,874,1266,2387,5653,35916,60078,42922,13958,3768,2607,1860,741,864,1
GRMN0196,GRMN019605.jpg,37.4105,-121.9547,23,169,1190,1074,1483,2987,6487,38251,65226,42463,8732,1993,1494,1207,925,1296,1
GRMN0196,GRMN019606.jpg,37.4105,-121.9547,6,76,1163,8305,11761,15435,11187,24129,48726,42756,6163,1756,1082,747,488,1220,1
GRMN0196,GRMN019607.jpg,37.4105,-121.9547,128,979,12947,40548,44903,39436,14766,4430,6065,3116,3439,1514,1204,751,481,293,1
GRMN0196,GRMN019608.jpg,37.4105,-121.9547,43,171,8269,50739,55902,34879,9787,1843,1332,1456,3666,2196,1723,1179,794,1021,1
GRMN0196,GRMN019609.jpg,37.4105,-121.9547,35,166,6183,48736,58792,35777,10243,1939,1330,1450,3615,2083,1614,1160,832,1045,1
GRMN0196,GRMN019610.jpg,37.4105,-121.9547,47,214,8810,52163,54132,34685,9986,1898,1472,1490,3412,1962,1823,1046,772,1088,1
GRMN0196,GRMN019611.jpg,37.4105,-121.9547,11,140,8998,52748,52780,34716,10428,1989,1515,1499,3356,2197,1623,1137,851,1012,1
GRMN0196,GRMN019612.jpg,37.4105,-121.9547,40,145,6717,48264,56534,37076,10693,1876,1628,1534,3596,2074,1720,1164,832,1107,1
GRMN0196,GRMN019613.jpg,37.4105,-121.9547,51,276,9512,50747,51453,36431,11082,2124,1625,1627,3330,1990,1783,1095,843,1031,1
GRMN0196,GRMN019614.jpg,37.4105,-121.9547,61,182,2976,55425,54787,32521,9916,2177,1733,2105,4049,2828,2166,1657,1248,1169,1
GRMN0196,GRMN019615.jpg,37.4105,-121.9547,34,173,711,14384,30100,22581,11693,8844,20279,40020,12007,4457,2555,2831,1850,2481,1
GRMN0196,GRMN019616.jpg,37.4105,-121.9547,264,965,6344,48198,55098,31425,11653,5187,4208,2821,1873,1451,1530,1655,1022,1306,1
GRMN0196,GRMN019617.jpg,37.4105,-121.9547,27,140,815,39198,42951,29113,11668,7817,6592,5625,5916,14095,4752,2523,1737,2031,1
GRMN0196,GRMN019618.jpg,37.4105,-121.9547,0,62,548,15014,44328,46229,25590,11740,8081,7735,6422,4629,2455,1094,466,607,1
GRMN0196,GRMN019619.jpg,37.4105,-121.9547,0,10,122,322,1156,3091,5413,5053,25158,52091,54301,13627,4755,2305,1823,5773,1
GRMN0196,GRMN019620.jpg,37.4105,-121.9547,98,255,823,2191,6535,17042,18372,24623,52611,29972,10120,5253,2838,2016,1315,936,1
GRMN0196,GRMN019621.jpg,37.4105,-121.9547,115,426,2109,25802,36405,23617,16976,11402,9436,21117,16194,3998,2429,2065,1652,1257,1
GRMN0196,GRMN019622.jpg,37.4105,-121.9547,422,1354,3949,11150,24426,24986,31949,29727,25974,9080,4447,2806,2212,1166,729,623,1
GRMN0196,GRMN019623.jpg,37.4105,-121.9547,58,213,923,9922,35768,24913,19357,13793,11179,8579,8425,21328,10306,4055,2435,3746,1
GRMN0197,GRMN019701.jpg,37.4046,-121.947,24,70,383,1968,28411,38094,31678,16880,11802,9389,9812,10503,5938,4017,2788,3243,1
GRMN0197,GRMN019702.jpg,37.4046,-121.947,14,78,436,1169,3016,7902,10055,6539,7497,15971,56419,53868,3372,2124,2392,4148,1
GRMN0197,GRMN019703.jpg,37.4046,-121.947,57,415,7385,43987,34362,20229,14059,10837,7474,6336,5801,6455,6334,4924,3368,2977,1
GRMN0197,GRMN019704.jpg,37.4046,-121.947,0,8,100,813,3932,23776,23679,25506,22839,13715,11453,22561,14664,4891,2774,4289,1
GRMN0197,GRMN019705.jpg,37.4046,-121.947,19,159,1167,1103,2299,3662,3971,7587,46502,63172,13604,14080,4551,4742,4025,4357,1
GRMN0197,GRMN019706.jpg,37.4046,-121.947,151,976,5056,26250,32613,20628,16698,20306,20275,13105,7607,4948,2751,1625,1487,524,1
GRMN0197,GRMN019707.jpg,37.4046,-121.947,0,8,46,293,402,1069,3874,8846,31071,35582,40737,32803,7208,4928,3140,4993,1
GRMN0197,GRMN019708.jpg,37.4046,-121.947,141,306,1356,3266,7187,8810,11012,11227,37752,58136,15946,7525,4043,4637,2434,1222,1
GRMN0197,GRMN019709.jpg,37.4046,-121.947,330,1517,57505,42282,22563,11339,8786,7145,5958,5432,4498,3252,1794,1269,777,553,1
GRMN0197,GRMN019710.jpg,37.4046,-121.947,137,317,1212,5689,17884,14151,18437,18908,16313,11503,32463,24318,4020,3585,2638,3425,1
GRMN0197,GRMN019711.jpg,37.4046,-121.947,206,678,19908,57437,28620,12734,10585,7161,6646,7294,8673,5836,3679,2445,1529,1569,1
GRMN0197,GRMN019712.jpg,37.4046,-121.947,41,156,1177,3410,9163,23728,38074,26837,18191,11431,10942,14056,8992,4111,2156,2535,1
GRMN0197,GRMN019713.jpg,37.4046,-121.947,12,346,783,1446,2471,5457,5727,15010,48096,51483,27841,6141,2750,2492,1603,3342,1
GRMN0197,GRMN019714.jpg,37.4046,-121.947,808,2656,37334,63597,25935,10551,8734,7520,6205,4194,2616,1479,1145,963,670,593,1
GRMN0197,GRMN019715.jpg,37.4046,-121.947,93,389,1991,9754,22111,25148,19639,30980,24992,12197,7995,8482,5034,3372,1733,1090,1
GRMN0197,GRMN019716.jpg,37.4046,-121.947,10,363,1594,55108,58505,32532,14796,4273,2527,2363,1378,795,365,301,90,0,1
GRMN0197,GRMN019717.jpg,37.4046,-121.947,98,436,57303,44311,13775,6434,5281,5537,10494,6347,9953,8920,3173,1408,954,576,1
GRMN0197,GRMN019718.jpg,37.4046,-121.947,27,216,995,44783,65448,18905,11594,10725,9029,5179,3984,1510,1009,675,436,485,1
GRMN0197,GRMN019719.jpg,37.4046,-121.947,182,1171,3921,96754,42972,13024,6449,3407,2266,1449,905,672,779,491,371,187,1
GRMN0197,GRMN019720.jpg,37.4046,-121.947,2,26,195,847,2682,11310,9610,12963,18141,25354,57515,27260,4699,2627,1052,717,1
GRMN0197,GRMN019721.jpg,37.4046,-121.947,53,358,1393,3271,7140,20715,47206,46268,20643,13569,7700,3620,1685,799,311,269,1
GRMN0197,GRMN019722.jpg,37.4046,-121.947,427,1284,44488,21483,18643,15375,14015,11788,9411,15861,11932,4888,2682,1502,918,303,1
GRMN0197,GRMN019723.jpg,37.4046,-121.947,98,301,1466,10040,25850,27316,23687,21677,17043,23997,15414,4231,2237,997,408,238,1
GRMN0198,GRMN019801.jpg,37.4046,-121.9428,328,2052,5646,13292,13241,19103,29474,28010,24391,20500,11395,3869,2244,863,377,215,1
GRMN0198,GRMN019802.jpg,37.4046,-121.9428,0,21,175,446,1467,3789,29367,46847,28189,18136,12790,16259,7937,4407,3181,1989,1
GRMN0198,GRMN019803.jpg,37.4046,-121.9428,116,598,2387,9346,21318,30676,37253,28665,19072,12823,7847,2792,1286,424,156,241,1
GRMN0198,GRMN019804.jpg,37.4046,-121.9428,205,654,3903,10790,13665,20004,31910,34797,27860,14287,5920,3568,2905,1950,1453,1129,1
GRMN0198,GRMN019805.jpg,37.4046,-121.9428,41,161,446,3358,7135,11014,18917,22435,32821,40603,17224,9583,6285,2514,1537,926,1
GRMN0198,GRMN019806.jpg,37.4046,-121.9428,81,461,2835,26640,33389,29060,24394,14408,18028,11960,5537,3216,2484,1322,687,498,1
GRMN0198,GRMN019807.jpg,37.4046,-121.9428,126,656,2727,13142,16231,18452,17306,23890,17535,13692,16234,22045,8266,2836,1123,739,1
GRMN0198,GRMN019808.jpg,37.4046,-121.9428,124,460,63147,39995,20249,12272,10579,7708,12169,4294,1894,803,510,511,181,104,1
GRMN0198,GRMN019809.jpg,37.4046,-121.9428,58,321,52906,62335,17789,9462,5044,3291,5557,6174,2803,1648,3357,2792,1023,440,1
GRMN0198,GRMN019810.jpg,37.4046,-121.9428,88,313,1046,5922,9175,9757,11512,57155,43213,18416,7524,3812,2359,1707,1352,1649,1
GRMN0198,GRMN019811.jpg,37.4046,-121.9428,17,97,605,11606,20847,18509,18152,30742,37861,11453,9339,6642,4812,2008,974,1336,1
GRMN0198,GRMN019812.jpg,37.4046,-121.9428,9,76,644,7008,12947,20984,35268,32853,21879,12542,17034,8018,1927,865,665,2281,1
GRMN0198,GRMN019813.jpg,37.4046,-121.9428,13,127,563,1678,7612,13648,9943,13028,52169,48983,14913,3154,3243,2445,1688,1793,1
GRMN0198,GRMN019814.jpg,37.4046,-121.9428,132,314,1227,22533,20870,19506,31773,36272,17480,7844,6295,2856,2240,2389,1725,1544,1
GRMN0198,GRMN019815.jpg,37.4046,-121.9428,224,781,1507,11131,18364,16683,21247,20355,27478,30147,12261,3443,4170,2857,2415,1937,1
GRMN0198,GRMN019816.jpg,37.4046,-121.9428,73,409,1088,1540,1948,3051,19101,57132,61374,17745,2513,2968,2817,1616,1183,442,1
GRMN0198,GRMN019817.jpg,37.4046,-121.9428,60,393,7201,56754,34750,21617,15584,12636,13943,7357,1756,1057,769,736,285,102,1
GRMN0198,GRMN019818.jpg,37.4046,-121.9428,3,20,286,4021,4919,21864,13276,11184,40091,71927,5136,342,80,662,764,425,1
GRMN0198,GRMN019819.jpg,37.4046,-121.9428,0,0,0,0,0,0,5,56,3364,22976,26491,36746,39411,34394,10581,976,1
GRMN0198,GRMN019820.jpg,37.4046,-121.9428,0,0,1,7,106,1655,5494,12808,27945,31507,33558,45873,14943,867,159,77,1
GRMN0198,GRMN019821.jpg,37.4046,-121.9428,3,6,25,243,2381,5224,12498,24659,31357,30607,39280,26237,2095,297,54,34,1
GRMN0198,GRMN019822.jpg,37.4046,-121.9428,3,33,185,794,2026,5022,10801,20788,26018,29412,40260,33296,5662,524,152,24,1
GRMN0201,GRMN020101.jpg,37.401,-121.939,0,0,12,109,390,2570,2186,2080,16473,22247,25743,21448,32840,31028,12631,5243,-1
GRMN0201,GRMN020102.jpg,37.401,-121.939,1,5,67,374,1974,2362,4081,19061,24139,22999,20580,28687,30280,14524,4272,1594,-1
GRMN0201,GRMN020103.jpg,37.401,-121.939,2,44,219,552,1477,5765,24896,30876,23326,13442,10143,30027,17740,12531,2707,1253,-1
GRMN0201,GRMN020104.jpg,37.401,-121.939,4,163,358,1459,5314,14580,27907,31016,18529,10324,7272,27138,14552,12532,2492,1360,-1
GRMN0201,GRMN020105.jpg,37.401,-121.939,4,91,294,1168,5216,13836,27877,31496,18647,10558,7249,25160,16814,12505,2738,1347,-1
GRMN0201,GRMN020106.jpg,37.401,-121.939,7,97,331,1246,5263,14341,27909,35104,21434,10678,7330,25665,13423,9329,1883,960,-1
GRMN0201,GRMN020107.jpg,37.401,-121.939,8,148,363,1450,5293,14348,28047,33563,20593,10046,7110,26538,13448,10677,2233,1135,-1
GRMN0201,GRMN020108.jpg,37.401,-121.939,5,91,316,1197,5196,14055,28027,33543,20544,10421,7406,25033,15076,10544,2435,1111,-1
GRMN0201,GRMN020109.jpg,37.401,-121.939,8,106,320,1258,5035,14301,28183,33934,20392,10009,7324,25740,14435,10617,2258,1080,-1
GRMN0201,GRMN020110.jpg,37.401,-121.939,14,143,351,1381,5083,14854,27814,34041,20169,10025,7327,26431,13312,10654,2274,1127,-1
GRMN0201,GRMN020111.jpg,37.401,-121.939,4,111,307,1163,4934,14221,28643,35987,25651,18259,11032,21270,8941,3241,737,499,-1
GRMN0201,GRMN020112.jpg,37.401,-121.939,6,88,329,1220,4981,14228,28793,36173,26803,18158,11000,21574,7532,2757,699,659,-1
GRMN0201,GRMN020113.jpg,37.401,-121.939,5,125,333,1363,5051,14850,28469,35987,26854,17862,10975,21890,7033,2754,744,705,-1
GRMN0201,GRMN020114.jpg,37.401,-121.939,11,87,273,1206,4713,14301,28604,36249,26530,18213,11335,21321,8020,2746,724,667,-1
GRMN0201,GRMN020115.jpg,37.401,-121.939,6,114,293,1124,4880,14188,28757,36725,26384,18143,11085,21432,7723,2782,682,682,-1
GRMN0201,GRMN020116.jpg,37.401,-121.939,7,128,353,1292,5024,14853,28655,36654,26585,17580,10787,21907,7040,2680,756,699,-1
GRMN0201,GRMN020117.jpg,37.401,-121.939,2,76,292,1207,4749,13985,28642,36377,26373,18466,11456,21195,8012,2750,736,682,-1
GRMN0201,GRMN020118.jpg,37.401,-121.939,4,89,293,1143,4764,14474,28607,36558,26157,18184,11539,21236,7766,2731,771,684,-1
GRMN0201,GRMN020119.jpg,37.401,-121.939,12,124,379,1273,4918,14878,28948,36827,26214,17322,10920,21822,7072,2784,832,675,-1
GRMN0201,GRMN020120.jpg,37.401,-121.939,3,72,299,1162,4584,13858,28725,36564,26483,18254,11420,21014,8445,2739,724,654,-1
GRMN0201,GRMN020121.jpg,37.401,-121.939,2,109,304,1123,4670,14005,28868,36930,26152,18149,11174,21390,7943,2777,726,678,-1
GRMN0201,GRMN020122.jpg,37.401,-121.939,13,129,336,1266,4695,14593,29115,36707,26349,17535,10868,21637,7409,2896,771,681,-1
GRMN0201,GRMN020123.jpg,37.401,-121.939,2,94,303,1015,4624,13496,29169,36703,26578,18138,11403,20964,8332,2794,724,661,-1
GRMN0202,GRMN020201.jpg,37.3979,-121.9368,7,120,377,1249,4592,14584,29079,36681,26526,17409,11122,21551,7319,2919,784,681,0
GRMN0202,GRMN020202.jpg,37.3979,-121.9368,3,105,262,1066,4448,13243,29363,36602,26433,18278,11450,20693,8781,2849,745,679,0
GRMN0202,GRMN020203.jpg,37.3979,-121.9368,5,78,303,1141,4495,13764,28724,36475,26826,18067,11169,21186,8577,2875,672,643,0
GRMN0202,GRMN020204.jpg,37.3979,-121.9368,4,109,283,2130,9003,17946,30019,34024,20717,14129,10463,20784,8398,5003,1073,915,0
GRMN0202,GRMN020205.jpg,37.3979,-121.9368,4,19,172,1098,5165,13730,23704,31634,20947,13382,7755,22572,17338,12589,3191,1700,0
GRMN0202,GRMN020206.jpg,37.3979,-121.9368,2,42,198,1010,3983,11382,22200,29608,20871,13533,9339,17879,23364,12360,6719,2510,0
GRMN0202,GRMN020207.jpg,37.3979,-121.9368,7,148,387,2388,4979,13976,21692,28431,17463,12272,10307,17475,22942,14590,5388,2555,0
GRMN0202,GRMN020208.jpg,37.3979,-121.9368,1,6,67,239,852,2731,17312,28148,29694,25864,18766,19223,23324,5895,1851,1027,0
GRMN0202,GRMN020209.jpg,37.3979,-121.9368,1,40,85,354,1252,3171,19704,24997,32586,26699,19069,26517,15916,3430,764,415,0
GRMN0202,GRMN020210.jpg,37.3979,-121.9368,3,52,131,623,1642,2271,15197,14192,34806,34571,25729,25987,13497,4093,1307,899,0
GRMN0202,GRMN020211.jpg,37.3979,-121.9368,1,8,25,134,1387,3237,12875,25436,34378,28905,31161,25033,9606,1712,780,322,0
GRMN0202,GRMN020212.jpg,37.3979,-121.9368,1,7,43,464,1537,1922,12468,24965,28766,27262,23706,34859,15427,3102,373,98,0
GRMN0202,GRMN020213.jpg,37.3979,-121.9368,1,48,189,1262,2453,13138,29429,29359,25368,22698,19081,13230,12308,5049,1232,155,0
GRMN0202,GRMN020214.jpg,37.3979,-121.9368,0,1,19,117,1127,4359,18649,24649,20391,24652,23883,31429,22334,2576,601,213,0
GRMN0202,GRMN020215.jpg,37.3979,-121.9368,0,0,3,167,1199,5061,18085,22728,24519,25283,26533,30811,18261,1708,425,217,0
GRMN0202,GRMN020216.jpg,37.3979,-121.9368,7,45,126,850,2108,4614,20910,23717,25755,24877,22064,21391,18044,6286,1882,2324,0
